fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
17167,48113,19,37,1095
17167,12103,18,31,988
17167,17089,18,37,1291
17167,18089,18,23,325
17167,55025,18,28,1302
17167,17049,17,24,596
17167,17161,17,27,874
17167,06073,16,23,509
17167,17099,16,27,579
17167,17183,16,28,524
17167,17199,16,37,1287
17167,53033,16,19,628
17167,17201,15,28,278
17167,12011,14,24,2115
17167,17029,14,18,485
17167,08041,13,23,378
17167,17109,13,21,609
17167,17111,13,24,1151
17167,26125,13,21,439
17167,27053,13,29,387
17167,39049,13,23,538
17167,47037,13,28,698
17167,48121,13,29,743
17167,48439,13,28,360
17167,48453,13,17,1679
17167,04019,12,16,453
17167,12081,12,20,1257
17167,06065,11,24,686
17167,12021,11,22,8622
17167,12095,11,17,580
17167,12099,11,16,1017
17167,12115,11,22,573
17167,12127,11,25,650
17167,18057,11,28,695
17167,08031,10,19,322
17167,12057,10,13,389
17167,17095,10,18,652
17167,19153,10,17,917
17169,17017,32,61,842
17169,17109,27,59,877
17169,17009,20,47,750
17169,17167,10,21,329
17171,17137,50,100,1770
17171,17061,14,23,507
17171,17167,14,24,403
17173,17021,82,160,2468
17173,17029,66,122,1821
17173,17049,61,115,2166
17173,17115,53,92,2045
17173,17139,37,89,1264
17173,17035,20,45,1073
17173,17051,14,35,485
17173,17135,12,27,383
17173,17167,11,13,429
17173,17041,10,18,470
17175,17143,43,79,1600
17175,17073,26,64,880
17175,17011,11,23,271
17177,17201,184,354,6716
17177,17031,58,102,1365
17177,17085,54,104,1620
17177,17141,53,85,2036
17177,17015,48,78,2237
17177,55045,43,88,1270
17177,55105,23,53,687
17177,55025,20,38,910
17177,17037,18,28,515
17177,04013,13,22,428
17177,17007,13,27,743
17177,17043,12,26,669
17177,17089,11,15,-36
17177,17103,11,24,419
17177,19061,11,25,419
17179,17143,1133,2046,48049
17179,17203,289,604,15340
17179,17113,181,325,8694
17179,17125,108,238,3910
17179,17057,77,153,2259
17179,17031,69,96,3106
17179,04013,40,69,2500
17179,17167,39,62,1743
17179,17123,26,49,1713
17179,17019,24,40,835
17179,17107,24,45,1202
17179,17095,23,36,1175
17179,17043,18,33,784
17179,17119,18,35,1596
17179,12071,17,31,1695
17179,17073,16,37,904
17179,17011,15,28,350
17179,17115,15,25,1123
17179,19163,15,31,752
17179,29189,15,25,822
17179,08069,13,22,634
17179,17105,13,28,309
17179,17197,13,21,355
17179,18097,13,19,377
17179,17109,12,14,327
17179,17161,12,26,674
17179,17175,12,25,623
17179,17001,11,30,629
17179,17099,11,14,290
17179,06037,10,19,483
17179,17089,10,19,361
17179,32003,10,16,496
17181,17077,48,100,1868
17181,17199,40,69,1108
17181,29031,18,38,704
17181,17087,16,38,771
17181,17003,12,34,322
17183,17019,267,507,9525
17183,17031,87,213,1740
17183,17075,47,95,1630
17183,18045,43,89,1353
17183,18097,38,78,1027
17183,18165,34,80,1170
17183,17045,33,71,1170
17183,18171,28,53,1052
17183,17113,25,46,2557
17183,17053,19,38,542
17183,18157,19,44,737
17183,18167,14,25,409
17183,17029,13,16,241
17183,04013,12,26,517
17183,17041,12,24,418
17183,17115,12,23,418
17183,17143,12,23,547
17183,17167,12,16,576
17183,18107,12,25,326
17183,17197,11,20,294
17183,12071,10,14,725
17183,17091,10,14,227
17185,18051,44,84,1524
17185,18163,34,49,819
17185,17047,26,44,747
17185,17101,10,24,370
17187,17095,111,212,3506
17187,17071,27,40,806
17187,17109,25,45,797
17187,17161,21,43,972
17187,17131,20,38,908
17187,17143,12,28,473
17187,17031,10,12,461
17187,19163,10,21,405
17189,17163,62,111,3156
17189,17121,59,119,2032
17189,17027,38,78,1696
17189,17081,33,59,1040
17189,17145,25,63,920
17189,17157,13,22,435
17191,17081,133,319,7203
17191,17025,44,116,1570
17191,17047,29,66,951
17191,17193,21,51,583
17191,17065,20,46,781
17191,17159,13,20,298
17193,18163,28,38,1097
17193,17047,26,65,830
17193,17065,21,50,1139
17193,18129,20,38,968
17193,17191,19,37,906
17193,17165,15,29,379
17193,17059,11,22,510
17193,17185,10,32,314
17193,17199,10,15,363
17195,17103,150,305,5558
17195,19045,126,236,4150
17195,17031,58,86,2003
17195,17161,55,103,2250
17195,19163,54,90,2310
17195,17141,50,97,1502
17195,17015,46,91,1667
17195,17073,27,47,1365
17195,17011,26,47,750
17195,17201,25,50,845
17195,17037,19,24,408
17195,17043,18,28,1606
17195,17089,18,27,574
17195,17143,14,23,781
17195,04013,13,25,466
17195,17197,10,17,322
17197,17031,5490,10462,258807
17197,17043,2647,5333,167786
17197,17093,723,1632,44652
17197,17063,690,1409,32057
17197,17089,464,941,22042
17197,18089,363,752,16630
17197,17091,294,603,12607
17197,04013,215,469,17824
17197,17097,161,343,10902
17197,17099,130,284,4989
17197,48201,127,300,14288
17197,17111,85,167,4975
17197,32003,85,151,4848
17197,06037,79,139,6287
17197,17037,77,133,2308
17197,18127,72,158,5025
17197,17113,69,109,2692
17197,06073,66,107,3572
17197,12071,64,123,12686
17197,17019,61,102,2359
17197,17167,56,130,2273
17197,48113,53,116,3073
17197,12103,48,96,12798
17197,48439,47,110,4216
17197,17143,46,92,4024
17197,12057,45,110,3261
17197,17105,44,88,1224
17197,18097,44,76,2155
17197,12011,43,100,2901
17197,55079,43,83,1660
17197,12021,40,69,7935
17197,48085,39,100,3168
17197,55025,39,74,2368
17197,17201,37,73,1104
17197,48029,35,84,1551
17197,12095,33,64,1788
17197,48453,33,69,2020
17197,06059,32,72,3596
17197,18057,32,76,4628
17197,48121,32,79,4876
17197,48157,32,100,5640
17197,39049,31,61,1826
17197,04021,30,68,1916
17197,37119,29,63,2867
17197,12115,28,57,1936
17197,26125,28,60,2208
17197,12081,27,46,1807
17197,15003,27,50,1396
17197,27053,27,62,3255
17197,29189,27,74,2985
17197,13135,26,65,1619
17197,53033,26,45,2239
17197,06065,25,66,2629
17197,12099,25,44,7628
17197,13121,25,62,1679
17197,37183,25,62,2224
17197,26021,24,54,2066
17197,47157,24,52,1762
17197,18141,22,49,1015
17197,55133,22,49,2453
17197,06085,21,45,2041
17197,12069,21,48,1794
17197,36061,21,28,1820
17197,55127,21,44,2394
17197,08031,20,32,744
17197,17075,20,46,732
17197,47037,20,29,1018
17197,13067,19,45,1584
17197,20091,19,51,1856
17197,21111,19,38,797
17197,26163,19,35,1002
17197,06075,18,28,1160
17197,12009,18,38,1934
17197,47187,18,64,4800
17197,12101,17,34,1041
17197,12119,17,35,2604
17197,17077,17,24,397
17197,17115,17,29,543
17197,55059,17,41,929
17197,08035,16,51,1731
17197,12097,16,29,2899
17197,12105,16,39,933
17197,18063,16,52,1601
17197,26081,16,36,1133
17197,37051,16,30,493
17197,48215,16,40,569
17197,48339,16,38,1988
17197,06071,15,37,503
17197,12015,15,27,741
17197,12083,15,28,722
17197,13089,15,24,502
17197,17179,15,28,2072
17197,26077,15,30,908
17197,26139,15,29,889
17197,29095,15,28,885
17197,42003,15,30,1314
17197,55101,15,28,453
17197,08005,14,28,624
17197,12127,14,25,906
17197,17119,14,24,352
17197,17141,14,24,1006
17197,19163,14,23,406
17197,34025,14,30,328
17197,04019,13,35,1308
17197,06013,13,27,765
17197,06067,13,23,692
17197,08041,13,29,599
17197,08059,13,31,1095
17197,08123,13,29,915
17197,12031,13,28,542
17197,17011,13,22,475
17197,17163,13,28,617
17197,18003,13,28,651
17197,19103,13,29,648
17197,29183,13,24,871
17197,48141,13,29,601
17197,49035,13,30,1796
17197,05007,12,19,915
17197,12086,12,20,475
17197,17029,12,18,415
17197,17183,12,23,441
17197,18091,12,29,1521
17197,18157,12,23,499
17197,26099,12,25,590
17197,26159,12,19,842
17197,27037,12,36,1473
17197,39035,12,15,1285
17197,47093,12,25,811
17197,48027,12,23,270
17197,06001,11,25,348
17197,06081,11,20,734
17197,08013,11,14,548
17197,17103,11,16,470
17197,17109,11,16,263
17197,17199,11,20,449
17197,18073,11,20,357
17197,24031,11,20,859
17197,26161,11,19,1014
17197,29510,11,17,337
17197,31055,11,24,669
17197,35001,11,19,781
17197,36047,11,16,618
17197,47035,11,18,861
17197,48491,11,31,827
17197,53053,11,22,498
17197,08069,10,13,348
17197,12053,10,15,771
17197,12117,10,22,740
17197,13057,10,34,1147
17197,13077,10,22,477
17197,27139,10,20,566
17197,34023,10,17,716
17197,42029,10,33,924
17197,47125,10,19,346
17197,47149,10,21,428
17197,51710,10,10,223
17199,17055,241,465,7368
17199,17077,230,401,6490
17199,17087,75,156,2774
17199,17165,63,129,2346
17199,17081,34,59,1639
17199,17031,32,44,629
17199,17119,26,53,915
17199,17163,23,42,1000
17199,17145,21,40,677
17199,17181,21,36,690
17199,17167,19,36,710
17199,29031,18,37,1944
17199,17121,15,31,532
17199,29189,15,22,706
17199,17197,14,34,531
17199,29510,13,15,391
17199,47037,12,23,479
17199,17157,10,21,380
17199,21145,10,21,645
17201,17007,584,1231,29578
17201,17031,504,888,19787
17201,55105,344,761,12441
17201,17141,272,548,12258
17201,17177,176,376,5321
17201,17111,146,300,6736
17201,17089,144,292,5944
17201,17037,112,184,3526
17201,04013,106,188,7057
17201,55025,104,180,10015
17201,17043,102,176,6936
17201,55079,83,153,2760
17201,17097,62,94,2301
17201,55127,49,89,2392
17201,32003,37,82,1954
17201,17103,36,57,1064
17201,17197,36,65,1641
17201,06037,32,54,1130
17201,17195,32,66,941
17201,55133,31,49,1583
17201,48439,30,56,1257
17201,48113,29,56,1256
17201,48201,27,55,1227
17201,17113,25,34,1848
17201,06073,24,37,1156
17201,12071,24,45,3011
17201,17161,24,51,836
17201,26163,24,41,791
17201,18097,23,44,1154
17201,48453,23,38,1049
17201,17143,22,37,943
17201,27053,21,36,676
17201,12095,20,35,610
17201,12103,20,30,942
17201,19061,20,34,590
17201,29189,20,54,1420
17201,12105,19,33,1050
17201,12099,18,30,1071
17201,17167,18,35,746
17201,26125,18,33,932
17201,08041,17,33,326
17201,12011,17,35,893
17201,12057,17,33,735
17201,17019,17,34,570
17201,37119,17,41,955
17201,55045,17,37,585
17201,06059,16,26,507
17201,08031,16,19,664
17201,17085,16,25,503
17201,48029,16,34,673
17201,55055,16,36,841
17201,06065,15,36,893
17201,17099,15,31,589
17201,19163,15,26,512
17201,12101,14,22,712
17201,48085,14,28,3215
17201,12086,13,19,382
17201,17093,13,23,618
17201,08005,12,19,740
17201,12009,12,22,716
17201,12031,12,33,968
17201,12081,12,20,636
17201,13067,12,31,379
17201,15003,12,19,591
17201,19013,12,38,289
17201,19113,12,22,421
17201,20091,12,26,303
17201,27123,12,21,401
17201,41051,12,23,1036
17201,55101,12,24,520
17201,04021,11,24,406
17201,12021,11,18,1262
17201,12127,11,21,249
17201,17015,11,29,431
17201,26081,11,19,531
17201,47157,11,22,280
17201,48121,11,24,834
17201,53033,11,22,452
17201,55059,11,14,404
17201,04019,10,20,450
17201,06071,10,27,299
17201,12069,10,19,381
17201,12115,10,14,1557
17201,13135,10,23,472
17201,17077,10,14,346
17201,17119,10,15,285
17201,18141,10,19,238
17201,19153,10,14,248
17201,31055,10,22,421
17201,37183,10,22,443
17201,47037,10,16,375
17201,55001,10,22,413
17201,55087,10,14,476
17203,17179,248,490,13001
17203,17143,194,328,10030
17203,17113,124,224,6013
17203,17123,46,90,2048
17203,17031,20,33,1207
17203,17099,18,34,579
17203,12071,11,22,1397
17203,17105,11,19,339
18001,18003,147,259,4610
18001,18179,80,158,2456
18001,18075,37,85,1002
18001,39161,22,56,690
18001,39107,19,60,584
18001,18097,15,29,526
18001,18057,11,17,331
18003,18097,393,655,14474
18003,18183,331,640,15069
18003,18033,311,657,13156
18003,18113,233,420,9009
18003,18069,210,387,7338
18003,18179,197,410,7658
18003,18057,143,284,8860
18003,18001,135,252,4731
18003,18151,133,237,10395
18003,17031,125,215,6295
18003,18085,109,205,6339
18003,18039,87,189,2764
18003,18141,80,150,3618
18003,04013,61,128,3325
18003,18087,60,114,4272
18003,18169,55,110,1996
18003,18035,51,76,1861
18003,18053,51,89,1544
18003,39039,45,78,1621
18003,06037,44,67,2028
18003,39049,44,84,1984
18003,18089,40,82,1089
18003,18157,40,65,1857
18003,39125,39,82,1314
18003,18063,38,62,1540
18003,18105,38,53,1310
18003,39161,36,70,1351
18003,12057,34,66,1705
18003,26125,33,73,2677
18003,26163,33,57,1440
18003,48453,33,47,1228
18003,06073,32,45,734
18003,12103,30,46,1427
18003,12115,30,45,4771
18003,12071,29,50,2704
18003,18095,29,42,778
18003,18081,28,45,1403
18003,32003,28,56,842
18003,48201,28,62,1469
18003,17043,27,50,2729
18003,18067,25,37,1027
18003,18127,25,47,856
18003,39061,25,48,1284
18003,39171,22,46,1026
18003,26023,21,49,1841
18003,26077,21,41,1134
18003,39035,20,31,763
18003,39095,20,46,1181
18003,47037,20,30,802
18003,53033,20,34,582
18003,12011,19,27,417
18003,26161,19,34,864
18003,13067,18,28,598
18003,13089,18,36,390
18003,17201,18,29,448
18003,29189,18,32,1479
18003,48439,18,40,965
18003,17197,17,41,711
18003,18049,17,24,365
18003,18091,17,35,498
18003,18103,17,33,609
18003,39003,17,37,436
18003,39113,17,31,360
18003,48113,17,41,9226
18003,12105,16,25,686
18003,17089,16,50,1644
18003,39153,16,47,779
18003,12009,15,20,1482
18003,12081,15,30,1033
18003,15003,15,23,627
18003,21111,15,28,413
18003,37119,15,25,5434
18003,48085,15,32,1141
18003,13121,14,28,241
18003,17097,14,44,1304
18003,26081,14,33,559
18003,26099,14,30,962
18003,26139,14,43,649
18003,49035,14,20,600
18003,06085,13,27,790
18003,08041,13,30,865
18003,12021,13,21,777
18003,12086,13,24,295
18003,12119,13,21,712
18003,18099,13,22,1537
18003,21067,13,27,404
18003,29095,13,23,198
18003,39017,13,31,616
18003,48029,13,22,317
18003,55105,13,28,461
18003,04019,12,15,479
18003,08031,12,17,742
18003,12095,12,24,634
18003,18005,12,29,848
18003,18017,12,28,285
18003,21227,12,25,867
18003,25017,12,17,581
18003,42003,12,30,377
18003,48121,12,24,665
18003,55025,12,19,939
18003,06059,11,23,803
18003,12031,11,23,323
18003,12101,11,25,584
18003,17093,11,33,1208
18003,18009,11,33,386
18003,18167,11,20,322
18003,24031,11,14,444
18003,26045,11,23,378
18003,26145,11,20,415
18003,29183,11,34,799
18003,31055,11,23,436
18003,37051,11,26,434
18003,39107,11,25,377
18003,12069,10,21,383
18003,12127,10,16,2219
18003,17019,10,22,266
18003,18019,10,29,351
18003,18059,10,23,644
18003,18075,10,19,279
18003,18177,10,15,438
18003,26021,10,24,242
18003,37133,10,15,241
18003,45019,10,23,411
18003,45045,10,24,1635
18003,53053,10,13,196
18003,55079,10,20,365
18005,18081,244,508,9683
18005,18097,203,376,9871
18005,18071,189,506,7157
18005,18079,162,377,4858
18005,18013,83,199,3416
18005,18031,61,124,1933
18005,18105,60,107,2089
18005,18145,48,123,1506
18005,18057,31,63,2169
18005,17031,20,42,963
18005,18077,17,37,478
18005,18157,16,30,709
18005,21111,16,33,984
18005,18063,13,24,715
18005,26125,13,26,1730
18005,06085,12,27,889
18005,48201,12,25,562
18005,12071,11,16,787
18005,18059,11,19,619
18005,18095,11,24,320
18005,18109,11,23,409
18005,18143,11,25,462
18005,18163,11,23,429
18007,18157,129,254,4697
18007,18111,14,27,336
18007,18181,13,30,408
18007,18073,11,19,632
18009,18035,72,141,2020
18009,18053,45,91,1415
18009,18075,34,71,861
18009,18179,33,83,1385
18009,18069,13,18,313
18009,18095,11,19,450
18011,18097,448,763,27168
18011,18057,295,634,25378
18011,18063,138,293,7200
18011,18023,64,139,2005
18011,18157,60,120,3054
18011,18107,56,119,2021
18011,18081,24,43,1163
18011,18105,15,30,525
18011,04013,14,32,767
18011,17031,14,17,747
18011,18095,14,19,251
18011,18109,12,26,580
18011,18133,12,25,1126
18011,18035,11,18,324
18011,18059,11,19,584
18011,06037,10,10,255
18011,18005,10,18,284
18011,18089,10,18,532
18013,18081,99,201,4582
18013,18005,97,202,3581
18013,18105,63,92,1798
18013,18097,45,76,1932
18013,18109,32,77,1462
18015,18157,188,386,7114
18015,18181,79,157,8959
18015,18067,47,87,1664
18015,18023,43,92,1686
18015,18017,42,97,1632
18015,18097,12,25,415
18015,18057,10,20,409
18017,18067,120,271,4822
18017,18103,103,235,2963
18017,18157,61,149,2841
18017,18015,54,115,1636
18017,18049,54,133,1373
18017,18181,49,98,1256
18017,18097,40,83,1208
18017,18057,23,49,1068
18017,18003,17,34,567
18017,18131,15,26,466
18017,18071,12,63,414
18017,17031,11,22,267
18017,18023,11,21,259
18017,47141,11,59,296
18019,18043,904,1822,33553
18019,21111,672,1258,28707
18019,18175,125,230,3997
18019,18061,110,229,4417
18019,18143,96,217,3098
18019,21029,53,90,1754
18019,18097,38,73,1404
18019,18077,31,59,808
18019,21185,30,61,2696
18019,18025,19,47,773
18019,04013,18,29,794
18019,18071,18,37,658
18019,21093,18,48,734
18019,18117,16,33,438
18019,21211,16,32,373
18019,18057,15,28,828
18019,17031,13,23,648
18019,18105,13,20,309
18019,18163,12,30,544
18019,21067,12,22,457
18019,12057,11,23,445
18019,18063,11,26,556
18019,21179,11,29,420
18019,47037,11,15,312
18021,18167,233,463,6954
18021,18133,74,142,2204
18021,18097,52,91,1429
18021,18121,33,83,1220
18021,18055,29,62,1024
18021,18119,27,90,882
18021,18063,15,38,710
18021,18153,14,42,586
18023,18157,194,403,6969
18023,18011,71,148,2525
18023,18015,55,121,2577
18023,18097,43,76,1602
18023,18057,40,67,1708
18023,18067,37,72,1793
18023,18159,16,27,647
18023,18063,15,27,534
18023,18107,14,35,427
18023,18017,12,40,424
18025,18061,60,147,2027
18025,18037,26,46,649
18025,18117,26,48,898
18025,18043,21,44,762
18025,18019,18,34,615
18025,21111,11,21,347
18027,18083,59,122,1434
18027,18101,50,109,1720
18027,18037,33,65,976
18027,18163,31,56,978
18027,18125,25,60,770
18027,18055,18,36,538
18027,18097,17,42,465
18027,18051,16,31,600
18027,18093,14,27,623
18027,18105,14,27,752
18029,39061,313,580,12612
18029,18137,146,336,4719
18029,21015,95,188,4864
18029,18115,79,183,2999
18029,21117,64,114,2475
18029,18047,50,106,2642
18029,39017,46,77,1498
18029,18155,30,67,1178
18029,18097,20,27,531
18029,39025,18,36,752
18029,39165,16,29,733
18029,21037,15,26,504
18029,18031,10,16,303
18031,18145,83,174,2554
18031,18005,57,92,1967
18031,18097,56,86,2071
18031,18137,54,115,1867
18031,18139,39,75,1016
18031,18079,34,67,1172
18031,18047,33,56,1000
18031,18081,21,40,666
18031,18029,15,31,561
18031,18041,15,33,410
18031,18057,10,16,442
18031,18065,10,18,285
18033,18003,282,563,11422
18033,18113,141,280,4215
18033,18151,135,262,4721
18033,18087,28,69,1037
18033,18039,15,28,355
18033,18085,15,26,479
18033,18097,14,22,540
18033,18183,14,35,602
18033,39171,12,27,282
18033,39039,10,20,233
18035,18095,303,599,9448
18035,18097,262,400,6966
18035,18057,158,267,9633
18035,18135,130,278,3881
18035,18065,116,227,3386
18035,18075,70,140,1696
18035,18009,64,125,2392
18035,18003,55,109,1815
18035,18053,46,79,1363
18035,18059,33,52,1408
18035,18177,30,48,854
18035,18105,26,41,670
18035,18063,24,36,952
18035,17031,23,31,691
18035,18039,23,48,668
18035,18141,23,42,597
18035,18081,19,32,670
18035,18157,19,42,481
18035,18089,16,26,260
18035,18085,15,25,497
18035,12103,13,17,401
18035,39017,13,29,488
18035,18067,12,16,391
18035,12071,11,18,852
18035,26163,11,18,301
18035,48453,11,16,312
18035,18127,10,10,118
18035,18179,10,27,393
18035,21111,10,22,330
18035,39113,10,25,416
18037,18163,65,103,1937
18037,18147,62,142,2617
18037,18125,50,100,3413
18037,18117,36,74,1123
18037,18097,35,55,1499
18037,18027,30,72,866
18037,18101,29,53,707
18037,18025,25,58,864
18037,18123,22,41,660
18037,18173,22,39,1030
18037,18051,17,35,634
18037,18057,12,24,523
18037,18105,11,17,253
18037,21111,10,10,208
18039,18141,847,1664,26565
18039,18085,265,597,10690
18039,26027,207,441,9342
18039,18087,147,352,8246
18039,26149,102,232,3285
18039,18003,97,190,3160
18039,18097,84,130,3527
18039,18099,72,180,1549
18039,17031,65,138,1959
18039,18113,65,178,1931
18039,26021,58,102,1943
18039,18057,35,63,1797
18039,18091,30,60,889
18039,26077,26,52,1116
18039,12071,24,48,2234
18039,18089,22,42,626
18039,04013,20,36,1219
18039,26163,20,47,638
18039,12115,18,42,8191
18039,18035,17,21,361
18039,26081,17,30,602
18039,48201,16,38,425
18039,18063,15,43,1131
18039,26125,15,28,1094
18039,26159,14,33,395
18039,06037,13,25,331
18039,18067,13,18,355
18039,18157,12,25,450
18039,21111,12,17,328
18039,18081,11,21,414
18039,06065,10,32,557
18039,12103,10,24,752
18039,17043,10,18,626
18039,18049,10,28,263
18039,18105,10,13,339
18041,18177,71,155,2051
18041,18047,38,92,1095
18041,18139,34,75,1074
18041,18097,31,50,854
18041,18161,25,52,963
18041,18031,21,39,538
18041,18145,19,42,617
18041,18065,12,21,406
18041,39017,11,15,185
18043,18019,936,1958,36968
18043,21111,461,819,17804
18043,18061,218,418,8434
18043,18175,86,192,3106
18043,18143,29,51,721
18043,18097,22,40,879
18043,21029,21,49,807
18043,21185,14,23,842
18043,18025,13,22,484
18043,18105,12,18,1021
18043,17031,10,19,384
18043,21093,10,24,404
18043,21211,10,19,663
18045,18171,77,193,2457
18045,18157,71,166,2146
18045,18107,67,155,2060
18045,17183,41,101,1359
18045,18165,24,56,882
18045,18167,15,31,335
18045,18121,12,21,331
18045,18097,11,23,321
18047,18137,90,193,7795
18047,39061,69,125,2634
18047,18029,52,102,1932
18047,18041,51,113,1264
18047,18031,34,54,1685
18047,39017,32,75,1238
18047,18097,26,38,993
18047,18139,20,48,778
18047,18161,18,35,720
18049,18085,81,198,2639
18049,18099,61,130,2054
18049,18017,33,64,819
18049,18103,30,49,772
18049,18141,25,50,591
18049,18131,19,40,774
18049,18097,15,21,405
18049,18067,14,27,554
18049,18149,14,37,350
18049,18169,14,26,349
18049,18003,11,18,248
18051,18163,212,404,14399
18051,18173,60,115,4375
18051,18125,43,87,1712
18051,18083,36,79,1232
18051,18097,29,73,1010
18051,18129,23,49,1057
18051,17185,18,41,798
18051,18027,16,30,429
18051,18147,14,30,573
18053,18095,101,209,2957
18053,18097,98,155,2441
18053,18035,84,132,2112
18053,18067,63,145,1952
18053,18057,57,113,16068
18053,18103,57,124,1793
18053,18169,56,126,2260
18053,18003,45,82,1558
18053,18009,45,85,1280
18053,18069,41,77,1434
18053,18179,21,43,729
18053,18085,17,33,1230
18053,18157,14,21,591
18053,18075,13,28,414
18053,04013,12,18,521
18053,18105,10,14,225
18055,18105,164,322,4890
18055,18153,71,173,2342
18055,18093,42,82,2744
18055,18021,37,81,1383
18055,18167,31,50,775
18055,18097,27,57,628
18055,18119,26,60,620
18055,18083,22,43,715
18055,18027,16,37,719
18055,18101,16,35,766
18055,18109,16,29,347
18057,18097,2822,4746,158478
18057,18095,381,804,16227
18057,18011,296,637,26419
18057,18059,271,611,20748
18057,18063,197,393,12195
18057,17031,132,210,9372
18057,18081,118,229,7423
18057,18067,103,209,5477
18057,18003,93,210,5967
18057,18157,86,163,4609
18057,04013,79,189,7080
18057,18035,78,138,3462
18057,18159,75,143,2437
18057,18105,63,118,3377
18057,12071,52,95,10463
18057,06037,46,86,2680
18057,21111,43,84,3231
18057,39049,42,75,3329
18057,26125,39,97,4896
18057,06073,38,86,4927
18057,18109,35,61,1539
18057,18141,35,70,1801
18057,48201,35,80,2502
18057,48453,33,56,2597
18057,12099,32,64,3987
18057,12115,32,70,5107
18057,18089,32,58,1692
18057,37119,32,70,3960
18057,53033,32,72,3424
18057,18005,31,61,2200
18057,39061,31,74,2091
18057,17043,30,67,3341
18057,12057,29,67,2818
18057,48113,29,46,2445
18057,12103,28,56,3091
18057,06059,27,47,5311
18057,13121,27,50,2446
18057,32003,27,46,2487
18057,48439,27,59,1739
18057,18023,26,61,1379
18057,18065,26,60,1399
18057,18039,24,38,1242
18057,18053,24,42,767
18057,18085,24,56,1870
18057,18127,24,42,2050
18057,18145,23,41,1297
18057,18163,23,43,1463
18057,37183,23,58,2559
18057,12081,22,51,2252
18057,17197,22,56,1939
18057,18167,22,43,1217
18057,39035,22,45,2449
18057,47037,22,36,1927
18057,48085,22,53,2535
18057,08005,21,46,1043
18057,18177,21,46,1205
18057,26163,21,36,944
18057,29189,21,41,1628
18057,17097,20,52,4148
18057,39165,20,54,2647
18057,12086,19,39,1390
18057,26081,19,47,1391
18057,39017,19,33,1413
18057,12011,18,31,1173
18057,12095,18,45,1217
18057,25017,18,44,2353
18057,27053,18,42,1404
18057,36061,18,26,1447
18057,04019,17,31,1261
18057,06001,17,32,1900
18057,12021,17,35,4908
18057,12105,17,27,1628
18057,18133,17,38,1071
18057,47187,17,56,3870
18057,08031,16,23,3652
18057,51059,16,38,2161
18057,12031,15,35,4881
18057,20091,15,30,1225
18057,39113,15,31,1080
18057,06065,14,33,878
18057,08041,14,29,1164
18057,18019,14,30,787
18057,29183,14,36,1098
18057,47157,14,28,1651
18057,48029,14,25,1382
18057,48491,14,43,1301
18057,15003,13,25,521
18057,21015,13,40,1079
18057,21067,13,35,1190
18057,24031,13,39,1347
18057,45045,13,29,1317
18057,47093,13,29,619
18057,48121,13,34,1380
18057,53061,13,32,940
18057,55079,13,25,1772
18057,08059,12,30,1326
18057,12101,12,28,970
18057,13089,12,19,831
18057,18091,12,22,742
18057,42003,12,28,745
18057,42101,12,20,1054
18057,47149,12,27,601
18057,06071,11,23,1082
18057,06085,11,21,909
18057,08035,11,38,2034
18057,12009,11,23,987
18057,12069,11,24,730
18057,12127,11,23,382
18057,17113,11,29,1236
18057,18017,11,24,481
18057,18037,11,21,826
18057,18103,11,16,351
18057,18119,11,21,1165
18057,18173,11,33,712
18057,26099,11,35,1609
18057,41051,11,20,463
18057,51013,11,13,750
18057,55025,11,19,694
18057,55133,11,25,736
18057,06013,10,29,1399
18057,06111,10,24,1883
18057,08069,10,20,1088
18057,11001,10,13,875
18057,12001,10,29,1843
18057,12005,10,16,423
18057,12119,10,18,1389
18057,13135,10,31,965
18057,18013,10,16,314
18057,18169,10,16,462
18057,26021,10,21,898
18057,26077,10,17,407
18057,36119,10,29,2672
18057,39025,10,19,438
18057,45019,10,23,811
18057,47165,10,15,826
18057,49035,10,20,689
18059,18097,752,1369,29630
18059,18057,214,476,17192
18059,18065,118,250,4579
18059,18095,114,227,4395
18059,18145,103,187,3454
18059,18081,72,127,3997
18059,18139,44,80,1461
18059,18063,36,69,1837
18059,18035,23,35,600
18059,18109,19,38,785
18059,18157,14,27,503
18059,18011,12,33,1051
18059,18177,12,19,514
18059,18003,10,14,341
18061,18043,237,468,9723
18061,18019,147,282,4790
18061,21111,99,178,3959
18061,18025,78,178,2839
18061,18175,58,139,2027
18061,21163,18,38,643
18061,18117,13,28,333
18061,21029,11,20,342
18063,18097,1843,3348,71327
18063,18109,278,568,11448
18063,18057,208,421,16413
18063,18133,181,381,8374
18063,18011,151,328,10289
18063,18081,144,291,8269
18063,18107,38,75,1570
18063,18157,38,63,1357
18063,18059,37,87,1784
18063,18105,35,57,1856
18063,04013,30,56,3529
18063,18095,30,64,1236
18063,18167,30,58,1423
18063,12071,24,39,2643
18063,17031,23,41,1964
18063,06073,21,39,807
18063,18119,20,51,985
18063,18145,20,32,856
18063,18003,18,37,1000
18063,12103,17,24,1650
18063,18005,17,34,1157
18063,18163,16,33,667
18063,06037,15,31,1206
18063,18141,15,32,740
18063,39049,15,34,1109
18063,48201,15,36,872
18063,18089,14,40,856
18063,21111,14,26,662
18063,12099,13,22,1767
18063,18127,13,42,1255
18063,18013,12,18,210
